u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,ref,junction,bridge,tunnel,maxspeed,access
31673680,32444898,0,4904959,residential,1,Isaac John Street,False,True,423.28597775464027,"LINESTRING (539733.8322675651 727204.6801723101, 539706.8330030397 727270.6019425377, 539688.4933327708 727316.1893289561, 539673.7649647937 727351.4984597096, 539666.3674680983 727369.3685687012, 539643.8305276342 727425.4549020786, 539617.8511843154 727487.6520135672, 539596.4677081318 727538.6208732714, 539572.5275996581 727593.777632784)",,,,,,
31673680,1496464720,0,8156468,tertiary,2,Sobo Arobiodu Street,False,False,137.93478657945877,"LINESTRING (539733.8322675651 727204.6801723101, 539679.5681348223 727182.9961344122, 539606.0523639468 727152.7973094076)",,,,,,
54126882,54126898,0,586306630,primary_link,,,False,False,14.082602680952792,"LINESTRING (540019.3513985265 726787.450238569, 540032.3481770604 726792.8653825438)",,,,,,
54126882,31683795,0,828817900,primary,2,Mobolaji Bank-Anthony Way,True,False,102.31456370376347,"LINESTRING (540019.3513985265 726787.450238569, 540058.8968003083 726693.6246097228)",A152,,,,,
6819458605,54126832,0,4904959,residential,1,Isaac John Street,False,False,377.4299390227297,"LINESTRING (539778.9220897466 727101.6166440715, 539811.6790767784 727023.2183142874, 539820.1971850884 726999.8327430749, 539827.5396199949 726981.7967917202, 539830.3413041952 726975.1660011114, 539831.005725033 726973.6077696756, 539877.7817153268 726862.9730682032, 539894.9236759548 726823.0117038044, 539902.0993740116 726806.3022023004, 539922.2016165985 726754.4813080498)",,,,,,
6819458605,31673680,0,4904959,residential,1,Isaac John Street,False,True,113.06709877592446,"LINESTRING (539778.9220897466 727101.6166440715, 539758.8820526149 727144.1406408172, 539744.5520690638 727178.7646518198, 539733.8322675651 727204.6801723101)",,,,,,
6819458605,6819458603,0,727696390,residential,,,False,False,130.9265361963531,"LINESTRING (539778.9220897466 727101.6166440715, 539786.8904370136 727104.772961424, 539827.8813965089 727121.2186749224, 539830.8341247393 727119.7505293709, 539858.4550481489 727050.5460188132)",,,,,,
32444898,1496464650,0,8166368,residential,2,Oba Dosumu Street,False,False,135.447910647724,"LINESTRING (539572.5275996581 727593.777632784, 539447.1247414831 727542.6485094372)",,,,,,
32444898,31673680,0,4904959,residential,1,Isaac John Street,False,False,423.28597775464027,"LINESTRING (539572.5275996581 727593.777632784, 539596.4677081318 727538.6208732714, 539617.8511843154 727487.6520135672, 539643.8305276342 727425.4549020786, 539666.3674680983 727369.3685687012, 539673.7649647937 727351.4984597096, 539688.4933327708 727316.1893289561, 539706.8330030397 727270.6019425377, 539733.8322675651 727204.6801723101)",,,,,,
32444898,1496464644,0,4904959,residential,1,Isaac John Street,False,True,399.8227232932883,"LINESTRING (539572.5275996581 727593.777632784, 539555.1503645809 727638.724574685, 539529.6152540441 727698.3352443466, 539520.6347840218 727719.3106024868, 539509.417342509 727745.7453740055, 539494.0465420476 727783.1102566241, 539485.9408178399 727802.1406212637, 539469.9171350687 727840.4557454071, 539461.0249334171 727861.729651255, 539448.1572885031 727892.4966890753, 539419.4985854498 727961.0262981646)",,,,,,
1496464720,1496425543,0,1133114000,residential,2,,False,True,150.36708838089953,"LINESTRING (539606.0523639468 727152.7973094076, 539664.0460243504 727014.8543768906)",,,,,,
1496464720,32446393,0,8156468,tertiary,2,Sobo Arobiodu Street,False,False,199.61121380728193,"LINESTRING (539606.0523639468 727152.7973094076, 539502.9949805805 727110.9479514038, 539421.1347049739 727077.7144412508)",,,,,,
1496464720,31673680,0,8156468,tertiary,2,Sobo Arobiodu Street,False,True,137.93478657945877,"LINESTRING (539606.0523639468 727152.7973094076, 539679.5681348223 727182.9961344122, 539733.8322675651 727204.6801723101)",,,,,,
1496464720,7324966096,0,136426171,residential,,,False,True,143.41635692161796,"LINESTRING (539606.0523639468 727152.7973094076, 539592.940287391 727184.957033534, 539552.1755459282 727284.9505875405)",,,,,,
31683795,31683808,0,828817900,primary,2,Mobolaji Bank-Anthony Way,True,False,39.00839307266726,"LINESTRING (540058.8968003083 726693.6246097228, 540079.3393831719 726660.5859157506)",A152,,,,,
31683795,54126915,0,8166367,tertiary,,Adekunle Fajuyi Way,True,False,25.258060654307755,"LINESTRING (540058.8968003083 726693.6246097228, 540058.8835512997 726681.3870670154, 540058.6780362165 726675.1299681446, 540058.2627235476 726668.5300222421)",,,,,,
31683808,31683819,0,828817900,primary,2,Mobolaji Bank-Anthony Way,True,False,85.50052663730084,"LINESTRING (540079.3393831719 726660.5859157506, 540091.997886909 726644.6652901362, 540094.3879542386 726641.6601485376, 540107.0782292824 726627.6741184476, 540119.8429060717 726617.8115415102, 540129.411660882 726609.350593949, 540139.9640772847 726601.2220019908)",A152,,,,,
54126915,32865314,0,7650792,tertiary,2,Adekunle Fajuyi Way,False,True,88.74238490584466,"LINESTRING (540058.2627235476 726668.5300222421, 540041.3871524768 726660.9674582273, 540021.7150047994 726652.9164705835, 540011.7795575231 726648.7195600831, 539975.6938971463 726636.1906305415)",,,,,,
54126915,31683808,0,136430381,tertiary,,Adekunle Fajuyi Way,True,False,22.5261326691175,"LINESTRING (540058.2627235476 726668.5300222421, 540066.9986656816 726665.1315061626, 540079.3393831719 726660.5859157506)",,,,,,
31683819,1496521849,0,136432600,residential,,Ijaola Street,False,False,198.26408390117948,"LINESTRING (540139.9640772847 726601.2220019908, 540131.7806098429 726589.7413052549, 540118.6706735411 726572.6191497713, 540090.7556117555 726543.5361580254, 540069.4566124243 726522.5942182648, 540050.5670014134 726502.4831325992, 540045.6520728059 726496.1562979658, 540044.8049523939 726490.4625241328, 540046.2470472043 726483.6428294117, 540049.5694965135 726475.4537150548, 540060.3719503814 726442.6401853457)",,,,,,
31683819,5602056488,0,828817900,primary,2,Mobolaji Bank-Anthony Way,True,False,142.38317666120116,"LINESTRING (540139.9640772847 726601.2220019908, 540149.5198899369 726595.3699533693, 540166.0657785474 726585.0016148259, 540189.566056884 726573.5991914994, 540269.5051189343 726543.3232590437)",A152,,,,,
1496521849,34591881,0,136432600,residential,,Ijaola Street,False,False,129.1510855240279,"LINESTRING (540060.3719503814 726442.6401853457, 540063.2742593174 726419.2505809992, 540078.8470136833 726363.5241538389, 540096.091508073 726319.7601062779)",,,,,,
1496521849,31683819,0,136432600,residential,,Ijaola Street,False,True,198.26408390117948,"LINESTRING (540060.3719503814 726442.6401853457, 540049.5694965135 726475.4537150548, 540046.2470472043 726483.6428294117, 540044.8049523939 726490.4625241328, 540045.6520728059 726496.1562979658, 540050.5670014134 726502.4831325992, 540069.4566124243 726522.5942182648, 540090.7556117555 726543.5361580254, 540118.6706735411 726572.6191497713, 540131.7806098429 726589.7413052549, 540139.9640772847 726601.2220019908)",,,,,,
1496521849,1496521809,0,744431842,residential,,Ajegunle Street,False,True,271.13769325752685,"LINESTRING (540060.3719503814 726442.6401853457, 540106.712355726 726461.3561612328, 540120.9153383841 726465.2134856225, 540134.8989575267 726466.6717886664, 540148.8521698094 726464.3272625336, 540166.0145888533 726457.5300319849, 540179.6835675491 726450.7855434897, 540188.5959594508 726448.0393989265, 540200.3704454711 726446.9093183863, 540226.6578810731 726449.0509190434, 540259.6291907693 726457.3106342062, 540269.6325962036 726459.2967007864, 540274.6971973691 726457.4100354629, 540292.3131715647 726435.0481784715, 540304.4731973703 726420.6527799171)",,,,,,
5602056488,5602056482,0,586306628,primary_link,,,False,False,11.814083736216357,"LINESTRING (540269.5051189343 726543.3232590437, 540273.7312255711 726554.2925812457)",,,,,,
5602056488,31683868,0,828817900,primary,2,Mobolaji Bank-Anthony Way,True,False,336.9577580477444,"LINESTRING (540269.5051189343 726543.3232590437, 540377.9625370448 726503.1411322989, 540388.1470157378 726499.367862244, 540488.2556219045 726462.4741466618, 540547.5695259569 726442.7849580515, 540583.497699839 726428.8934423766, 540586.0410913549 726427.911440381)",A152,,,,,
31683868,1473197545,0,133879425,primary_link,,,True,False,55.67811677117365,"LINESTRING (540586.0410913549 726427.911440381, 540594.3603307821 726419.9913313169, 540597.3251624164 726417.1745608804, 540601.8614066903 726412.192224721, 540604.4073622281 726407.716944266, 540606.289160997 726404.401918768, 540609.0249680595 726397.3178716286, 540610.7000139086 726389.5144915868, 540614.6412495307 726381.8564854575)",A152,,,,,
31683868,1473197563,0,828817900,primary,2,Mobolaji Bank-Anthony Way,True,False,43.85850139353169,"LINESTRING (540586.0410913549 726427.911440381, 540603.2580065902 726422.2751239818, 540614.3489131801 726418.6683792837, 540616.604686857 726417.9404253779, 540627.7729322612 726414.4000681599)",A152,,,,,
1473197545,1473171655,0,133879446,primary,,Ikorodu Road,True,False,27.54982348335932,"LINESTRING (540614.6412495307 726381.8564854575, 540608.2992900518 726361.7875750278, 540606.2363982074 726355.7723118565)",,,,,,
1473197563,1473197545,0,133879446,primary,,Ikorodu Road,True,False,35.26912195887208,"LINESTRING (540627.7729322612 726414.4000681599, 540624.9807414381 726407.9310264013, 540622.3984993233 726401.5947951807, 540614.6412495307 726381.8564854575)",,,,,,
1473197563,5602056492,0,1059940892,primary,2,Mobolaji Bank-Anthony Way,True,False,42.39188358693262,"LINESTRING (540627.7729322612 726414.4000681599, 540646.9365513575 726407.4054674091, 540652.8966344534 726405.5194934157, 540659.0008077732 726403.1251102629, 540662.285128758 726401.823070018, 540665.3038352528 726400.9188035568, 540667.6922796732 726400.1798944521)",A152,,,,,
32442613,1496492207,0,4930690,residential,2,Harold Sodipo Crescent,False,False,81.21429740499426,"LINESTRING (538837.600673952 728050.9528067303, 538808.2858250508 728126.2587451524)",,,,,,
32442613,1496492267,0,4930690,residential,2,Harold Sodipo Crescent,False,True,16.01533128914633,"LINESTRING (538837.600673952 728050.9528067303, 538843.7353522375 728036.2433504134)",,,,,,
32442613,1496492329,0,4930359,residential,2,Oba Aladejobi Street,False,False,172.86709167588458,"LINESTRING (538837.600673952 728050.9528067303, 538691.9946457753 727993.4657827344, 538676.8317126749 727987.4745832313)",,,,,,
1496492207,32442613,0,4930690,residential,2,Harold Sodipo Crescent,False,True,81.21429740499426,"LINESTRING (538808.2858250508 728126.2587451524, 538837.600673952 728050.9528067303)",,,,,,
1496492207,1496492364,0,136430402,residential,,,False,True,175.78641377324945,"LINESTRING (538808.2858250508 728126.2587451524, 538644.1449453933 728063.3751876694)",,,,,,
1496492207,1496492300,0,4930690,residential,2,Harold Sodipo Crescent,False,False,637.9885717404972,"LINESTRING (538808.2858250508 728126.2587451524, 538794.2766368915 728161.7675680536, 538793.5340222095 728180.2725709019, 538802.8224538879 728192.4945135806, 539142.825533133 728327.1041471129, 539158.6977724223 728330.3544259333, 539175.3305085213 728321.2350633923, 539176.5918419702 728319.68830355, 539210.9354743641 728277.6717442665, 539225.190678003 728254.1132957344, 539258.4509500226 728181.1097268034)",,,,,,
1496492267,32442613,0,4930690,residential,2,Harold Sodipo Crescent,False,False,16.01533128914633,"LINESTRING (538843.7353522375 728036.2433504134, 538837.600673952 728050.9528067303)",,,,,,
1496492267,1496492282,0,136430409,residential,,,False,False,75.05156996563511,"LINESTRING (538843.7353522375 728036.2433504134, 538913.1169466577 728064.8243159557)",,,,,,
1496492267,32443530,0,4930690,residential,2,Harold Sodipo Crescent,False,True,129.1587148311213,"LINESTRING (538843.7353522375 728036.2433504134, 538885.264725439 727931.0762972059, 538890.9459413476 727916.7092210039)",,,,,,
1496492329,1496492273,0,4930359,residential,2,Oba Aladejobi Street,False,False,109.0719669741035,"LINESTRING (538676.8317126749 727987.4745832313, 538575.166558476 727947.9935713401)",,,,,,
1496492329,1496492364,0,136430401,residential,,,False,True,83.03904417233667,"LINESTRING (538676.8317126749 727987.4745832313, 538644.1449453933 728063.3751876694)",,,,,,
1496492329,32442613,0,4930359,residential,2,Oba Aladejobi Street,False,True,172.86709167588458,"LINESTRING (538676.8317126749 727987.4745832313, 538691.9946457753 727993.4657827344, 538837.600673952 728050.9528067303)",,,,,,
32442616,7330366685,0,4930359,residential,2,Oba Aladejobi Street,False,True,117.75636484074361,"LINESTRING (538377.6716852994 727870.5838419192, 538487.4048533593 727913.2759500243)",,,,,,
32442616,1496425335,0,4931419,tertiary,2,Oba Akinjobi Street,False,False,113.6913490491274,"LINESTRING (538377.6716852994 727870.5838419192, 538352.9679045707 727929.0016595947, 538348.0497799697 727943.1261108, 538345.2328214514 727956.1576090667, 538340.1663611952 727976.9479230404)",,,,,,
32442616,5604185907,0,4931419,tertiary,2,Oba Akinjobi Street,False,True,73.44568006928519,"LINESTRING (538377.6716852994 727870.5838419192, 538390.5853105348 727836.4117808798, 538404.2615390485 727802.516619345)",,,,,,
7330366685,32442616,0,4930359,residential,2,Oba Aladejobi Street,False,False,117.75636484074361,"LINESTRING (538487.4048533593 727913.2759500243, 538377.6716852994 727870.5838419192)",,,,,,
7330366685,1496492273,0,4930359,residential,2,Oba Aladejobi Street,False,True,94.3903620321219,"LINESTRING (538487.4048533593 727913.2759500243, 538575.166558476 727947.9935713401)",,,,,,
7330366685,7330331078,0,784649181,residential,,,False,False,146.5972471166549,"LINESTRING (538487.4048533593 727913.2759500243, 538469.542065639 727958.41077644, 538445.1796624593 728018.6307068182, 538443.3301336763 728023.4934739443, 538443.3279326195 728026.6551080006, 538444.4318139212 728028.944193182, 538445.9890473577 728031.0788286494, 538463.1072547666 728039.1164400508)",,,,,,
1496425335,1496425561,0,4931419,tertiary,2,Oba Akinjobi Street,False,False,63.622317201687494,"LINESTRING (538340.1663611952 727976.9479230404, 538331.5852665749 728012.5490536707, 538324.459234764 728038.2351575455)",,,,,,
1496425335,32442616,0,4931419,tertiary,2,Oba Akinjobi Street,False,True,113.6913490491274,"LINESTRING (538340.1663611952 727976.9479230404, 538345.2328214514 727956.1576090667, 538348.0497799697 727943.1261108, 538352.9679045707 727929.0016595947, 538377.6716852994 727870.5838419192)",,,,,,
1496425335,6810687567,0,"[726611344, 136420262]",residential,,,False,True,433.34511751320326,"LINESTRING (538340.1663611952 727976.9479230404, 538211.0791073049 727930.2409221586, 538198.0291383051 727921.9851131858, 538191.8146791001 727908.4277939204, 538195.9167081408 727891.4174985241, 538207.0029342048 727861.9313155382, 538222.0651277571 727821.9127882238, 538224.127054822 727813.6232150164, 538224.8734399272 727805.365895494, 538224.4350121897 727799.9266960956, 538220.2918665031 727780.4786706914, 538216.3036835202 727760.743331767, 538214.0830997522 727758.6745729687, 538211.1211257074 727757.644440072, 538199.4038603122 727756.4534870135, 538176.7318954081 727754.3816460775, 538134.3293619583 727749.0461189399, 538120.544946125 727747.7100451968, 538118.4574982505 727760.9631485238)",,,,,,
5604185907,32443616,0,4931419,tertiary,2,Oba Akinjobi Street,False,True,72.57267278655789,"LINESTRING (538404.2615390485 727802.516619345, 538431.2486737106 727735.5330416602)",,,,,,
5604185907,11976935134,0,1291949442,residential,,,False,False,53.858022820635625,"LINESTRING (538404.2615390485 727802.516619345, 538454.9572191379 727820.7036557979)",,,,,,
5604185907,32442616,0,4931419,tertiary,2,Oba Akinjobi Street,False,False,73.44568006928519,"LINESTRING (538404.2615390485 727802.516619345, 538390.5853105348 727836.4117808798, 538377.6716852994 727870.5838419192)",,,,,,
32443530,1496492267,0,4930690,residential,2,Harold Sodipo Crescent,False,False,129.1587148311213,"LINESTRING (538890.9459413476 727916.7092210039, 538885.264725439 727931.0762972059, 538843.7353522375 728036.2433504134)",,,,,,
32443530,1496492427,0,514562551,tertiary,2,Joel Ogunnaike Street,False,False,180.60953985419894,"LINESTRING (538890.9459413476 727916.7092210039, 538910.9605864148 727924.5942467187, 538948.7353038517 727939.4894115004, 539058.9538292995 727982.9347475444)",,,,,,
32443530,32443616,0,514562551,tertiary,2,Joel Ogunnaike Street,False,True,494.16795576350074,"LINESTRING (538890.9459413476 727916.7092210039, 538888.0172365567 727915.5574726359, 538879.6510938724 727912.2572895887, 538864.9633707916 727906.4653573782, 538831.2556411414 727893.1760393964, 538766.16107331 727867.4060879746, 538750.6555144369 727861.2709186838, 538645.0673199731 727819.4987205565, 538631.7720595405 727814.2716156368, 538551.4035036814 727782.8865303634, 538431.2486737106 727735.5330416602)",,,,,,
1496492427,1496492298,0,514562551,tertiary,2,Joel Ogunnaike Street,False,False,86.26424288984535,"LINESTRING (539058.9538292995 727982.9347475444, 539139.2000645362 728014.5637209989)",,,,,,
1496492427,1496492298,1,136430373,residential,,,False,False,411.32636696921577,"LINESTRING (539058.9538292995 727982.9347475444, 539002.8951207229 728123.7869723561, 539001.2183833471 728134.3651131399, 539005.7667383467 728143.1346845974, 539060.0848773541 728165.5698615365, 539069.9778061918 728167.0581882482, 539077.3772653926 728161.6245238615, 539111.4512258304 728078.9596643037, 539139.2000645362 728014.5637209989)",,,,,,
1496492427,32443530,0,514562551,tertiary,2,Joel Ogunnaike Street,False,True,180.60953985419894,"LINESTRING (539058.9538292995 727982.9347475444, 538948.7353038517 727939.4894115004, 538910.9605864148 727924.5942467187, 538890.9459413476 727916.7092210039)",,,,,,
32443616,5604185907,0,4931419,tertiary,2,Oba Akinjobi Street,False,False,72.57267278655789,"LINESTRING (538431.2486737106 727735.5330416602, 538404.2615390485 727802.516619345)",,,,,,
32443616,32443618,0,4931419,tertiary,2,Oba Akinjobi Street,False,True,77.60410781750073,"LINESTRING (538431.2486737106 727735.5330416602, 538446.1207766411 727698.8971631684, 538459.6542418068 727663.7306271684)",,,,,,
32443616,32443530,0,514562551,tertiary,2,Joel Ogunnaike Street,False,False,494.16795576350074,"LINESTRING (538431.2486737106 727735.5330416602, 538551.4035036814 727782.8865303634, 538631.7720595405 727814.2716156368, 538645.0673199731 727819.4987205565, 538750.6555144369 727861.2709186838, 538766.16107331 727867.4060879746, 538831.2556411414 727893.1760393964, 538864.9633707916 727906.4653573782, 538879.6510938724 727912.2572895887, 538888.0172365567 727915.5574726359, 538890.9459413476 727916.7092210039)",,,,,,
32443618,32445124,0,4931419,tertiary,2,Oba Akinjobi Street,False,True,74.7045338954374,"LINESTRING (538459.6542418068 727663.7306271684, 538488.4445269569 727595.1896204441)",,,,,,
32443618,32443616,0,4931419,tertiary,2,Oba Akinjobi Street,False,False,77.60410781750073,"LINESTRING (538459.6542418068 727663.7306271684, 538446.1207766411 727698.8971631684, 538431.2486737106 727735.5330416602)",,,,,,
32443618,13729211249,0,7650798,secondary,1,Works Road,False,False,303.0708035590304,"LINESTRING (538459.6542418068 727663.7306271684, 538394.6022073049 727639.7741345705, 538326.0481787712 727612.2999083619, 538193.5812325682 727559.8532849203, 538177.5010150998 727553.2314826916)",,,,,,
32445124,32443618,0,4931419,tertiary,2,Oba Akinjobi Street,False,False,74.7045338954374,"LINESTRING (538488.4445269569 727595.1896204441, 538459.6542418068 727663.7306271684)",,,,,,
32445124,1496464584,0,8166369,residential,2,Ladoke Akintola Street,False,True,160.59533005536235,"LINESTRING (538488.4445269569 727595.1896204441, 538637.421837971 727655.0993624005)",,,,,,
32445124,32451975,0,4931419,tertiary,2,Oba Akinjobi Street,False,True,373.87453960658814,"LINESTRING (538488.4445269569 727595.1896204441, 538532.9840612775 727484.7955759775, 538551.3336948551 727439.3073570763, 538558.0224087095 727422.7189655245, 538571.566133773 727388.879020437, 538581.4452998723 727362.7858428635, 538595.1778807302 727327.6636929929, 538605.9957218871 727303.0193362231, 538609.6164468657 727294.7529729056, 538611.4987669307 727290.4761308929, 538629.7226542365 727251.0900236387)",,,,,,
32445124,1496425349,0,136420252,residential,,Reverend Ogunbiyi Street,False,True,194.88567428836186,"LINESTRING (538488.4445269569 727595.1896204441, 538309.380821156 727527.7754229581, 538306.153818645 727526.3139698878)",,,,,,
13729211249,13729211248,0,1499247367,residential,,,False,False,54.817236446154425,"LINESTRING (538177.5010150998 727553.2314826916, 538196.915385287 727502.2607834223)",,,,,,
13729211249,32443619,0,7650798,secondary,1,Works Road,False,False,253.89652162746984,"LINESTRING (538177.5010150998 727553.2314826916, 538129.9455501605 727533.6429448107, 538067.4806721692 727508.8153209257, 538002.860471489 727483.3672274741, 537941.544469612 727459.5907353597)",,,,,,
13729211249,32443618,0,7650798,secondary,1,Works Road,False,True,303.0708035590304,"LINESTRING (538177.5010150998 727553.2314826916, 538193.5812325682 727559.8532849203, 538326.0481787712 727612.2999083619, 538394.6022073049 727639.7741345705, 538459.6542418068 727663.7306271684)",,,,,,
32443619,54596071,0,5021957,residential,2,Oladipo Bateye Street,False,False,313.09579272658493,"LINESTRING (537941.544469612 727459.5907353597, 537994.5260076041 727321.2559236198, 538057.4768594238 727170.4473035877)",,,,,,
32443619,5602360607,0,"[7650792, 7650798]","['secondary', 'tertiary']","['1', '2']","['Adekunle Fajuyi Way', 'Works Road']",False,False,445.7268292411003,"LINESTRING (537941.544469612 727459.5907353597, 537878.12925298 727433.9778016306, 537845.9676365096 727422.2488818615, 537823.7426553221 727412.9698611086, 537886.4804497227 727265.7315810636, 537942.9873654933 727129.0905060747, 537946.7631093245 727120.3267511609)",,,,,,
32443619,13729211249,0,7650798,secondary,1,Works Road,False,True,253.89652162746984,"LINESTRING (537941.544469612 727459.5907353597, 538002.860471489 727483.3672274741, 538067.4806721692 727508.8153209257, 538129.9455501605 727533.6429448107, 538177.5010150998 727553.2314826916)",,,,,,
54596071,1477755334,0,5021957,residential,2,Oladipo Bateye Street,False,False,72.17040715686548,"LINESTRING (538057.4768594238 727170.4473035877, 538084.353016519 727103.850414545)",,,,,,
54596071,32443619,0,5021957,residential,2,Oladipo Bateye Street,False,True,313.09579272658493,"LINESTRING (538057.4768594238 727170.4473035877, 537994.5260076041 727321.2559236198, 537941.544469612 727459.5907353597)",,,,,,
54596071,5602360607,0,"[8064698, 586351450]",residential,,,False,True,121.68833325510433,"LINESTRING (538057.4768594238 727170.4473035877, 537951.8901262621 727123.9230350392, 537946.7631093245 727120.3267511609)",,,,,,
5602360607,1496464721,0,7650792,tertiary,2,Adekunle Fajuyi Way,False,False,522.8882101636422,"LINESTRING (537946.7631093245 727120.3267511609, 538038.7079661916 726893.8246434658, 538142.8561267026 726638.3678670892)",,,,,,
5602360607,32443619,0,"[7650792, 7650798]","['secondary', 'tertiary']","['1', '2']","['Adekunle Fajuyi Way', 'Works Road']",False,True,445.7268292411003,"LINESTRING (537946.7631093245 727120.3267511609, 537942.9873654933 727129.0905060747, 537886.4804497227 727265.7315810636, 537823.7426553221 727412.9698611086, 537845.9676365096 727422.2488818615, 537878.12925298 727433.9778016306, 537941.544469612 727459.5907353597)",,,,,,
5602360607,54596071,0,"[8064698, 586351450]",residential,,,False,False,121.68833325510433,"LINESTRING (537946.7631093245 727120.3267511609, 537951.8901262621 727123.9230350392, 538057.4768594238 727170.4473035877)",,,,,,
32444791,12154792144,0,8166368,residential,2,Oba Dosumu Street,False,False,68.3741352182176,"LINESTRING (539263.4784548165 727469.0925514565, 539200.4734540019 727442.5718750547)",,,,,,
32444791,10699014663,0,8166369,residential,2,Ladoke Akintola Street,False,True,51.70088577414967,"LINESTRING (539263.4784548165 727469.0925514565, 539281.3663511262 727420.8626546763)",,,,,,
32444791,11399341525,0,8166368,residential,2,Oba Dosumu Street,False,True,43.28349832030063,"LINESTRING (539263.4784548165 727469.0925514565, 539289.5710680695 727480.2542101489, 539303.2638837972 727486.1118710766)",,,,,,
32444791,5604185899,0,8166369,residential,2,Ladoke Akintola Street,False,False,302.13377526544485,"LINESTRING (539263.4784548165 727469.0925514565, 539220.5316932985 727576.137649434, 539203.1669850812 727619.4154391614, 539184.7169930442 727665.4229688785, 539170.5206538283 727699.3397036664, 539165.11062395 727705.2943386441, 539157.3467188646 727710.1197286437, 539124.7473848131 727723.8486488635)",,,,,,
12154792144,1496425521,0,8166368,residential,2,Oba Dosumu Street,False,False,43.546645300445626,"LINESTRING (539200.4734540019 727442.5718750547, 539159.636405195 727427.4532921144)",,,,,,
12154792144,32444791,0,8166368,residential,2,Oba Dosumu Street,False,True,68.3741352182176,"LINESTRING (539200.4734540019 727442.5718750547, 539263.4784548165 727469.0925514565)",,,,,,
12154792144,12706524913,0,1372260095,residential,,,False,True,3.8547089641354284,"LINESTRING (539200.4734540019 727442.5718750547, 539201.5483875121 727438.8914305182)",,,,,,
10699014663,32444791,0,8166369,residential,2,Ladoke Akintola Street,False,False,51.70088577414967,"LINESTRING (539281.3663511262 727420.8626546763, 539263.4784548165 727469.0925514565)",,,,,,
10699014663,12706776671,0,1374313268,residential,,,False,True,13.336484219454734,"LINESTRING (539281.3663511262 727420.8626546763, 539293.2571204227 727426.8848515016)",,,,,,
10699014663,32446393,0,8166369,residential,2,Ladoke Akintola Street,False,True,372.3520781006469,"LINESTRING (539281.3663511262 727420.8626546763, 539340.9477123244 727271.7884985633, 539421.1347049739 727077.7144412508)",,,,,,
11399341525,12706776672,0,1374006423,residential,,,False,True,4.91392680149661,"LINESTRING (539303.2638837972 727486.1118710766, 539301.2929343645 727490.587613519)",,,,,,
11399341525,32444791,0,8166368,residential,2,Oba Dosumu Street,False,False,43.28349832030063,"LINESTRING (539303.2638837972 727486.1118710766, 539289.5710680695 727480.2542101489, 539263.4784548165 727469.0925514565)",,,,,,
11399341525,12154792147,0,8166368,residential,2,Oba Dosumu Street,False,True,52.164632802470834,"LINESTRING (539303.2638837972 727486.1118710766, 539330.8392806987 727495.240544184, 539352.2463415224 727503.9668702302)",,,,,,
5604185899,1496464739,0,8166369,residential,2,Ladoke Akintola Street,False,False,44.45679513850476,"LINESTRING (539124.7473848131 727723.8486488635, 539084.0199050456 727741.6399569052)",,,,,,
5604185899,32444791,0,8166369,residential,2,Ladoke Akintola Street,False,True,302.13377526544485,"LINESTRING (539124.7473848131 727723.8486488635, 539157.3467188646 727710.1197286437, 539165.11062395 727705.2943386441, 539170.5206538283 727699.3397036664, 539184.7169930442 727665.4229688785, 539203.1669850812 727619.4154391614, 539220.5316932985 727576.137649434, 539263.4784548165 727469.0925514565)",,,,,,
5604185899,8926256834,0,586579712,residential,,,False,False,77.13511065534799,"LINESTRING (539124.7473848131 727723.8486488635, 539132.4593266153 727745.5544404248, 539139.8807431486 727771.6266248756, 539144.7013984041 727786.1558855773, 539148.1318259645 727796.9034622286)",,,,,,
1496464650,1496464625,0,8166368,residential,2,Oba Dosumu Street,False,False,60.674284478183594,"LINESTRING (539447.1247414831 727542.6485094372, 539390.9492276869 727519.7473611925)",,,,,,
1496464650,32444898,0,8166368,residential,2,Oba Dosumu Street,False,True,135.447910647724,"LINESTRING (539447.1247414831 727542.6485094372, 539572.5275996581 727593.777632784)",,,,,,
1496464650,7324966094,0,136426171,residential,,,False,False,135.99125076900327,"LINESTRING (539447.1247414831 727542.6485094372, 539452.4836797 727530.9012117167, 539472.5844688166 727480.1966996413, 539499.8459900089 727418.0336092132)",,,,,,
1496464584,32445124,0,8166369,residential,2,Ladoke Akintola Street,False,False,160.59533005536235,"LINESTRING (538637.421837971 727655.0993624005, 538488.4445269569 727595.1896204441)",,,,,,
1496464584,1496464797,0,136426166,residential,,Esugbayi Street,False,True,135.59400768986782,"LINESTRING (538637.421837971 727655.0993624005, 538685.6538252005 727529.098812456)",,,,,,
1496464584,10975633432,0,8166369,residential,2,Ladoke Akintola Street,False,True,140.59049122630353,"LINESTRING (538637.421837971 727655.0993624005, 538691.5421763485 727676.7270097255, 538732.1351734053 727692.9394925302, 538768.0866787722 727706.9378147491)",,,,,,
32451975,32445124,0,4931419,tertiary,2,Oba Akinjobi Street,False,False,373.87453960658814,"LINESTRING (538629.7226542365 727251.0900236387, 538611.4987669307 727290.4761308929, 538609.6164468657 727294.7529729056, 538605.9957218871 727303.0193362231, 538595.1778807302 727327.6636929929, 538581.4452998723 727362.7858428635, 538571.566133773 727388.879020437, 538558.0224087095 727422.7189655245, 538551.3336948551 727439.3073570763, 538532.9840612775 727484.7955759775, 538488.4445269569 727595.1896204441)",,,,,,
