osmid,y,x,street_count,highway,geometry
13817050821,732106.5346771383,538955.0734464929,3,,POINT (538955.0734464929 732106.5346771383)
34506385,733214.9166597555,539102.1410052017,3,,POINT (539102.1410052017 733214.9166597555)
12921390345,733211.214232638,539087.8954068872,1,,POINT (539087.8954068872 733211.214232638)
5618799861,733110.0708213479,539113.3137265267,3,,POINT (539113.3137265267 733110.0708213479)
34591191,725475.6137618346,540400.5459437708,3,,POINT (540400.5459437708 725475.6137618346)
5602623354,725608.3978406442,540394.0260277654,3,,POINT (540394.0260277654 725608.3978406442)
1496521798,725477.3067491438,540523.8884844491,3,,POINT (540523.8884844491 725477.3067491438)
1496521890,725464.8409303242,540316.9979705147,3,,POINT (540316.9979705147 725464.8409303242)
34591247,725725.4672213148,540394.4381566059,3,,POINT (540394.4381566059 725725.4672213148)
34591260,725799.6663300563,540409.706579433,3,,POINT (540409.706579433 725799.6663300563)
12841693721,725669.1526623078,540391.6822420615,3,,POINT (540391.6822420615 725669.1526623078)
12841693715,725729.1201147881,540355.5874140657,3,,POINT (540355.5874140657 725729.1201147881)
1496521860,725821.8366448426,540462.9101977532,3,,POINT (540462.9101977532 725821.8366448426)
34591293,725811.4769489223,540400.3341968242,3,,POINT (540400.3341968242 725811.4769489223)
12841693710,725918.3465486176,540390.6382257942,3,,POINT (540390.6382257942 725918.3465486176)
12841693714,725834.9482887217,540342.7526037339,1,,POINT (540342.7526037339 725834.9482887217)
34591390,726079.9195815972,540387.6018143423,3,,POINT (540387.6018143423 726079.9195815972)
1496521883,726001.9303569689,540389.7481259932,3,,POINT (540389.7481259932 726001.9303569689)
1496513344,726174.478671086,540444.5110377965,3,,POINT (540444.5110377965 726174.478671086)
34591413,726106.6950294981,540328.3155995585,3,,POINT (540328.3155995585 726106.6950294981)
1496521815,726126.4634574859,540256.0115751035,3,,POINT (540256.0115751035 726126.4634574859)
177168118,726212.1880380245,540356.1419126993,4,,POINT (540356.1419126993 726212.1880380245)
34591446,726175.3467679202,540164.0083281035,3,,POINT (540164.0083281035 726175.3467679202)
1496521920,726195.925607942,540141.9052397709,3,,POINT (540141.9052397709 726195.925607942)
10558840948,726188.9386585059,540232.7393056976,1,,POINT (540232.7393056976 726188.9386585059)
34591775,726261.1484428252,540096.4435075015,3,,POINT (540096.4435075015 726261.1484428252)
1496521858,726289.0068406857,540097.2745720914,3,,POINT (540097.2745720914 726289.0068406857)
1496521838,726216.0896405651,540035.4518294652,1,,POINT (540035.4518294652 726216.0896405651)
177167993,726203.6031408093,540134.3600722363,4,,POINT (540134.3600722363 726203.6031408093)
34591881,726319.7601062779,540096.091508073,3,,POINT (540096.091508073 726319.7601062779)
5602623350,726390.2597045132,540177.6823167289,3,,POINT (540177.6823167289 726390.2597045132)
36261446,729354.8009009621,537077.9595224886,3,,POINT (537077.9595224886 729354.8009009621)
36261514,729428.1462534659,537074.5054094956,4,,POINT (537074.5054094956 729428.1462534659)
1477869309,729410.0393137361,537304.7488094894,4,,POINT (537304.7488094894 729410.0393137361)
1477826145,729468.4887241762,537293.4447630885,3,,POINT (537293.4447630885 729468.4887241762)
1477826406,729416.657472376,537004.2620686817,3,,POINT (537004.2620686817 729416.657472376)
1477869278,729504.7155743486,537065.1128982097,3,,POINT (537065.1128982097 729504.7155743486)
36688800,735400.8762387537,539459.8000555413,4,,POINT (539459.8000555413 735400.8762387537)
1486326007,735351.7055125952,539384.0210569787,3,,POINT (539384.0210569787 735351.7055125952)
1486218122,735271.1477507723,539580.1204845301,3,,POINT (539580.1204845301 735271.1477507723)
36688807,736002.8600688934,539105.5980864028,2,,POINT (539105.5980864028 736002.8600688934)
5478139197,735607.3575422838,539293.0013627389,3,,POINT (539293.0013627389 735607.3575422838)
36688922,730511.2929841495,539381.6492149503,3,,POINT (539381.6492149503 730511.2929841495)
1495688658,730528.2832994268,539318.7714914753,3,,POINT (539318.7714914753 730528.2832994268)
1495688540,730787.7770476249,539452.0876981459,3,,POINT (539452.0876981459 730787.7770476249)
36688928,730219.7942290193,539815.2535493406,4,,POINT (539815.2535493406 730219.7942290193)
1495582328,730212.9466129233,539808.6701230974,3,,POINT (539808.6701230974 730212.9466129233)
256759090,730456.4974888918,540028.8168130405,3,,POINT (540028.8168130405 730456.4974888918)
1494232643,730503.2973299171,539408.185168986,3,,POINT (539408.185168986 730503.2973299171)
1495640337,729771.1652014636,540155.2248661361,3,,POINT (540155.2248661361 729771.1652014636)
1495640445,729775.4400670738,540286.9683129373,3,,POINT (540286.9683129373 729775.4400670738)
36688935,728625.6936671948,539734.2028364856,4,traffic_signals,POINT (539734.2028364856 728625.6936671948)
5580313808,728618.4351581071,539724.9884895671,4,traffic_signals,POINT (539724.9884895671 728618.4351581071)
5580313767,728641.8892345504,539719.4774465845,3,,POINT (539719.4774465845 728641.8892345504)
54091996,727229.8413339092,538595.7547066482,3,,POINT (538595.7547066482 727229.8413339092)
54109160,727228.0343327819,538397.9504641003,3,,POINT (538397.9504641003 727228.0343327819)
1496425481,727215.589997032,538608.9089486396,3,,POINT (538608.9089486396 727215.589997032)
54106941,727221.3205349008,538662.3996695952,3,,POINT (538662.3996695952 727221.3205349008)
1496464812,727299.7406888586,538864.947947731,3,,POINT (538864.947947731 727299.7406888586)
1496425380,727224.4521709091,538635.3018893013,3,,POINT (538635.3018893013 727224.4521709091)
1496464673,727176.3858735746,538268.8759436219,3,,POINT (538268.8759436219 727176.3858735746)
54126553,727093.9322732899,538448.6862629153,3,,POINT (538448.6862629153 727093.9322732899)
5602389712,726903.6778309735,538316.0040914059,3,,POINT (538316.0040914059 726903.6778309735)
11976935113,726999.554418065,538490.3627387069,3,,POINT (538490.3627387069 726999.554418065)
54126755,726349.1852517354,538915.6180244272,3,,POINT (538915.6180244272 726349.1852517354)
1496464751,726479.816112757,538865.3582910585,3,,POINT (538865.3582910585 726479.816112757)
1496464698,726575.5079646662,539478.0834335447,3,,POINT (539478.0834335447 726575.5079646662)
54126766,726600.5599196294,539542.8923518483,3,,POINT (539542.8923518483 726600.5599196294)
54126832,726754.4813080498,539922.2016165985,3,,POINT (539922.2016165985 726754.4813080498)
54126802,726726.5221571404,539488.3452866286,3,,POINT (539488.3452866286 726726.5221571404)
5602389824,726754.4469428514,539551.1841732701,1,,POINT (539551.1841732701 726754.4469428514)
1496425428,726697.9966342293,539420.089805079,3,,POINT (539420.089805079 726697.9966342293)
54126898,726792.8653825438,540032.3481770604,3,,POINT (540032.3481770604 726792.8653825438)
1496492299,727048.4071603426,539927.7159222082,3,,POINT (539927.7159222082 727048.4071603426)
54591528,727060.8065334926,539273.8616243103,3,,POINT (539273.8616243103 727060.8065334926)
1496425492,727369.1105725489,539149.474080445,3,,POINT (539149.474080445 727369.1105725489)
1496425590,727033.2571668499,539272.2892774731,3,,POINT (539272.2892774731 727033.2571668499)
54591706,729698.3019543928,539185.5945995821,3,,POINT (539185.5945995821 729698.3019543928)
54595292,729626.6233058119,539060.9404825802,3,,POINT (539060.9404825802 729626.6233058119)
54596415,729734.3109091118,539392.4966116409,3,,POINT (539392.4966116409 729734.3109091118)
54594199,729491.7202905118,539352.3433557736,3,,POINT (539352.3433557736 729491.7202905118)
54591748,729357.2754582808,538112.7561106683,3,,POINT (538112.7561106683 729357.2754582808)
1496385169,729355.2574526222,538167.9083075149,4,,POINT (538167.9083075149 729355.2574526222)
5573796284,729356.4032821952,538098.419053773,3,,POINT (538098.419053773 729356.4032821952)
1496385180,729485.8182759848,538079.4596417698,3,,POINT (538079.4596417698 729485.8182759848)
54593097,729666.8337485576,538942.4527357706,3,,POINT (538942.4527357706 729666.8337485576)
54596545,729706.7936819633,539016.6991299723,3,,POINT (539016.6991299723 729706.7936819633)
1494232554,729739.1200240968,538910.7528593027,3,,POINT (538910.7528593027 729739.1200240968)
54593143,729953.2593849892,538294.3981100983,3,,POINT (538294.3981100983 729953.2593849892)
1496403685,729938.3801327229,538278.9876172213,3,,POINT (538278.9876172213 729938.3801327229)
1496403634,730010.8187183586,538354.5379703082,3,,POINT (538354.5379703082 730010.8187183586)
1477869986,730000.4321759826,538250.2584432835,3,,POINT (538250.2584432835 730000.4321759826)
54593195,729409.1728693227,539318.4429286584,3,,POINT (539318.4429286584 729409.1728693227)
1495688601,729484.5403045445,539421.991630036,1,,POINT (539421.991630036 729484.5403045445)
54595629,729377.2920160778,539288.6406619612,3,,POINT (539288.6406619612 729377.2920160778)
54594218,729470.1250286925,539530.0704569352,3,,POINT (539530.0704569352 729470.1250286925)
54593310,729022.7965748026,539343.7902343848,3,,POINT (539343.7902343848 729022.7965748026)
1495740739,729054.4473965712,539314.5615219533,3,,POINT (539314.5615219533 729054.4473965712)
1495741108,729041.0991848039,539291.7433810207,4,,POINT (539291.7433810207 729041.0991848039)
54596228,729549.3511696546,539418.1314789609,3,,POINT (539418.1314789609 729549.3511696546)
1495688378,729542.1397462786,539628.6577311178,1,,POINT (539628.6577311178 729542.1397462786)
54595384,729417.3663097398,539583.6672697635,3,,POINT (539583.6672697635 729417.3663097398)
54594539,729345.2260119547,539433.0573382752,3,,POINT (539433.0573382752 729345.2260119547)
1495688680,729278.3244952969,539373.2118662402,1,,POINT (539373.2118662402 729278.3244952969)
1495688703,729213.3900202863,539605.7459237268,3,,POINT (539605.7459237268 729213.3900202863)
1495688596,729399.3683331376,539536.1459026808,3,,POINT (539536.1459026808 729399.3683331376)
54594875,729784.4244613672,539457.9913074799,3,,POINT (539457.9913074799 729784.4244613672)
1495688701,729807.2166411594,539191.1217080184,3,,POINT (539191.1217080184 729807.2166411594)
54596353,729564.8130047224,539628.7851332943,1,,POINT (539628.7851332943 729564.8130047224)
54594943,726841.8317329903,540735.8976735634,3,,POINT (540735.8976735634 726841.8317329903)
10575910761,726904.5166830544,540667.3878952562,3,,POINT (540667.3878952562 726904.5166830544)
1496492393,726775.6828989049,540829.162366858,3,,POINT (540829.162366858 726775.6828989049)
1496492378,726549.4354834367,540570.7844097038,3,,POINT (540570.7844097038 726549.4354834367)
54596386,729527.9956738271,539110.8659935391,3,,POINT (539110.8659935391 729527.9956738271)
54595308,729142.3971059155,538100.1588052609,3,,POINT (538100.1588052609 729142.3971059155)
1018019918,729137.8737681954,538161.2381741025,3,,POINT (538161.2381741025 729137.8737681954)
1018019869,729240.6283529156,538099.3502682205,3,,POINT (538099.3502682205 729240.6283529156)
10142077608,729497.5728046062,539713.1680275303,3,,POINT (539713.1680275303 729497.5728046062)
1495688624,729299.0619468755,539232.0752553045,3,,POINT (539232.0752553045 729299.0619468755)
1477755334,727103.850414545,538084.353016519,3,,POINT (538084.353016519 727103.850414545)
1495688707,729606.8384171561,539483.9085140373,3,,POINT (539483.9085140373 729606.8384171561)
13800744234,729665.0149310513,539292.3266873144,1,,POINT (539292.3266873144 729665.0149310513)
54596364,729146.5114033232,539685.7293352556,3,,POINT (539685.7293352556 729146.5114033232)
7330437600,729172.4347570146,539655.1559448064,3,,POINT (539655.1559448064 729172.4347570146)
1495688440,729204.4127363932,539727.4406071757,3,,POINT (539727.4406071757 729204.4127363932)
1495688574,729101.3736647668,539652.9850898873,3,,POINT (539652.9850898873 729101.3736647668)
1495688662,729448.413193532,539157.8265991469,1,,POINT (539157.8265991469 729448.413193532)
1495740804,729487.0003138284,539026.416876428,3,,POINT (539026.416876428 729487.0003138284)
54767086,728391.7854756152,539283.4284189478,3,,POINT (539283.4284189478 728391.7854756152)
5026796599,728476.6682940397,539056.8247003956,3,,POINT (539056.8247003956 728476.6682940397)
1496492477,728350.1124196226,539473.6983265022,1,,POINT (539473.6983265022 728350.1124196226)
55355433,727187.4194656989,538604.2745012952,3,,POINT (538604.2745012952 727187.4194656989)
12706554532,727083.4138112253,538599.494002536,3,,POINT (538599.494002536 727083.4138112253)
1496425586,727205.6656165115,538628.6157395872,3,,POINT (538628.6157395872 727205.6656165115)
164473372,730062.4738042344,538413.0678902381,3,,POINT (538413.0678902381 730062.4738042344)
1496403556,730076.8448997645,538428.9318948938,3,,POINT (538428.9318948938 730076.8448997645)
1496403687,729967.8037968146,538447.9772709938,3,,POINT (538447.9772709938 729967.8037968146)
164482345,729136.1090224438,538374.0611196945,3,,POINT (538374.0611196945 729136.1090224438)
5566622409,729136.3286694014,538371.9827158306,3,,POINT (538371.9827158306 729136.3286694014)
1496385202,729131.9602390737,538385.22907998,3,,POINT (538385.22907998 729131.9602390737)
168578095,730172.2974237936,538564.6123248964,3,,POINT (538564.6123248964 730172.2974237936)
1496403716,730140.4080644747,538506.2788698223,3,,POINT (538506.2788698223 730140.4080644747)
1477869865,730255.4662698759,538507.8565418439,3,,POINT (538507.8565418439 730255.4662698759)
1496403709,729989.942323636,538537.1594185213,3,,POINT (538537.1594185213 729989.942323636)
168587599,725993.3576592787,540594.1314689582,2,,POINT (540594.1314689582 725993.3576592787)
2349287637,725996.0841742798,540573.60000232,3,,POINT (540573.60000232 725996.0841742798)
168592853,725047.6051135313,540575.9306840884,3,,POINT (540575.9306840884 725047.6051135313)
1473154710,725187.8654959208,540573.9928501239,3,,POINT (540573.9928501239 725187.8654959208)
1496513337,726126.5519295629,540042.6360930897,1,,POINT (540042.6360930897 726126.5519295629)
5602623326,726268.0482007496,540372.4627714951,3,,POINT (540372.4627714951 726268.0482007496)
177173964,724874.1391954235,539385.5019799696,3,,POINT (539385.5019799696 724874.1391954235)
1475182849,724854.1426291129,539340.6423381763,3,,POINT (539340.6423381763 724854.1426291129)
5605073223,724872.5146811496,539370.6668003753,4,,POINT (539370.6668003753 724872.5146811496)
177175877,724622.3433076884,535755.8656507304,2,,POINT (535755.8656507304 724622.3433076884)
6911024257,725389.8289162725,535543.098972197,3,,POINT (535543.098972197 725389.8289162725)
1495741348,728361.8109187429,539938.3851768712,3,,POINT (539938.3851768712 728361.8109187429)
5580313784,728603.9387776909,539750.5683278765,3,,POINT (539750.5683278765 728603.9387776909)
256756053,728739.4409217304,540366.2022392142,4,,POINT (540366.2022392142 728739.4409217304)
1495741075,728764.7795682686,540398.164723138,1,,POINT (540398.164723138 728764.7795682686)
1495688552,728662.9449924884,540278.937585073,3,,POINT (540278.937585073 728662.9449924884)
1495688593,728948.5623553362,540153.9006573139,3,,POINT (540153.9006573139 728948.5623553362)
5573796268,728591.3581043145,540464.7523164497,1,,POINT (540464.7523164497 728591.3581043145)
256759012,731568.8081290557,539337.0073109887,3,,POINT (539337.0073109887 731568.8081290557)
1484934779,731272.6079400496,539443.9688338233,3,,POINT (539443.9688338233 731272.6079400496)
1484969310,731793.498093094,539341.6217697312,3,,POINT (539341.6217697312 731793.498093094)
1484934753,731575.1797943581,539604.4333522101,3,,POINT (539604.4333522101 731575.1797943581)
256759069,730858.9420517213,539644.8660117788,3,,POINT (539644.8660117788 730858.9420517213)
1495688670,730896.637997889,539613.4007337983,3,,POINT (539613.4007337983 730896.637997889)
1495688471,730850.9543484743,539651.581666117,3,,POINT (539651.581666117 730850.9543484743)
256759083,730735.7913267778,539642.8765724853,4,,POINT (539642.8765724853 730735.7913267778)
1495688512,730546.8964211523,539453.6200977649,3,,POINT (539453.6200977649 730546.8964211523)
1495688537,730826.4605224347,539671.5963730596,3,,POINT (539671.5963730596 730826.4605224347)
1495640306,730168.3328070298,540419.6093562453,3,,POINT (540419.6093562453 730168.3328070298)
256759145,731938.6100740288,537130.1063652164,3,traffic_signals,POINT (537130.1063652164 731938.6100740288)
256759149,731902.0546003658,537133.5467506233,3,,POINT (537133.5467506233 731902.0546003658)
1489568749,731981.8708293724,537119.4100645047,3,,POINT (537119.4100645047 731981.8708293724)
1489194771,732113.3539834347,537524.3698807085,3,,POINT (537524.3698807085 732113.3539834347)
256759168,732249.8835714087,537852.731966828,3,,POINT (537852.731966828 732249.8835714087)
7324468009,732245.864041012,537843.0404713079,3,,POINT (537843.0404713079 732245.864041012)
13397032956,732329.8062463778,537816.784911976,3,,POINT (537816.784911976 732329.8062463778)
1489194794,732330.9650399562,538037.9611966033,3,traffic_signals,POINT (538037.9611966033 732330.9650399562)
256759170,732641.9502614894,537678.0323575798,4,,POINT (537678.0323575798 732641.9502614894)
12065354091,732649.6307559579,537674.3793251774,3,,POINT (537674.3793251774 732649.6307559579)
1486368239,732761.4396064896,537965.6473458393,3,,POINT (537965.6473458393 732761.4396064896)
256759181,732690.9252818588,537585.3899540227,3,,POINT (537585.3899540227 732690.9252818588)
12065354093,732624.6845311933,537616.0322958502,3,,POINT (537616.0322958502 732624.6845311933)
1486368036,732807.742254478,537653.0364369343,3,,POINT (537653.0364369343 732807.742254478)
1489587697,732649.4543082969,537465.1197320758,3,,POINT (537465.1197320758 732649.4543082969)
1496403655,729238.7048355443,538083.3446772404,3,,POINT (538083.3446772404 729238.7048355443)
7330523667,729354.6665782034,537968.6296147744,3,,POINT (537968.6296147744 729354.6665782034)
1018019929,729138.0248173851,538171.8393580619,3,,POINT (538171.8393580619 729138.0248173851)
1496403652,729056.1252120228,538146.326904385,3,,POINT (538146.326904385 729056.1252120228)
1496385234,729138.5157547825,538242.1900109791,3,,POINT (538242.1900109791 729138.5157547825)
1018019968,729241.4433029228,539167.5910606416,3,,POINT (539167.5910606416 729241.4433029228)
1018019999,729138.1550608432,538248.1154864541,3,,POINT (538248.1154864541 729138.1550608432)
1496403715,729072.8331956181,538248.3929441671,3,,POINT (538248.3929441671 729072.8331956181)
1029574237,731359.3273618512,540426.58270449,3,,POINT (540426.58270449 731359.3273618512)
5616383982,730112.4523566031,541329.4240903727,3,,POINT (541329.4240903727 730112.4523566031)
1073317968,726460.3582016376,538815.690484724,3,,POINT (538815.690484724 726460.3582016376)
1496425384,726502.6347119873,538789.0955262624,3,,POINT (538789.0955262624 726502.6347119873)
10564870155,726493.5647455304,538496.7840310354,3,,POINT (538496.7840310354 726493.5647455304)
1073422328,726461.6744119634,540528.3751121396,3,,POINT (540528.3751121396 726461.6744119634)
5602056482,726554.2925812457,540273.7312255711,3,,POINT (540273.7312255711 726554.2925812457)
1102892786,724952.6099009,540481.9741287717,3,,POINT (540481.9741287717 724952.6099009)
1473154659,724952.0765027375,540326.436299423,3,,POINT (540326.436299423 724952.0765027375)
1473154644,725040.5544913469,540533.6822209135,3,,POINT (540533.6822209135 725040.5544913469)
1184135870,726761.0579384497,535528.0241808343,3,,POINT (535528.0241808343 726761.0579384497)
6911024272,726786.1981136324,535531.0370951656,3,,POINT (535531.0370951656 726786.1981136324)
2246437958,726810.9282717771,535549.7040966611,3,,POINT (535549.7040966611 726810.9282717771)
1184135876,726771.8189169826,535483.8637189872,3,,POINT (535483.8637189872 726771.8189169826)
6911024264,726757.6152917893,535486.3270340224,3,,POINT (535486.3270340224 726757.6152917893)
1184135878,726784.5063703764,535478.7702953554,3,,POINT (535478.7702953554 726784.5063703764)
6911024279,726780.7406558334,535484.8750529976,4,,POINT (535484.8750529976 726780.7406558334)
1338037490,731121.4530638612,540622.7035225963,2,,POINT (540622.7035225963 731121.4530638612)
2961708541,731385.0208036897,540474.7817829848,3,,POINT (540474.7817829848 731385.0208036897)
1338096661,732976.6637945302,540350.7899470774,3,,POINT (540350.7899470774 732976.6637945302)
6649989390,733814.6869571217,540885.6209839153,3,motorway_junction,POINT (540885.6209839153 733814.6869571217)
1473154697,724981.6334623554,540534.2559484659,3,,POINT (540534.2559484659 724981.6334623554)
1473154647,725238.5612449887,540527.2580318672,3,,POINT (540527.2580318672 725238.5612449887)
1473154743,725122.9542615974,540531.1898060136,3,,POINT (540531.1898060136 725122.9542615974)
10821067249,724949.6250610884,540284.5160625764,3,,POINT (540284.5160625764 724949.6250610884)
10821067248,724960.7624967659,540307.1272848614,4,,POINT (540307.1272848614 724960.7624967659)
1473154663,725314.4621368045,540541.6186696972,3,,POINT (540541.6186696972 725314.4621368045)
5602187246,725238.1983852563,540545.0352677259,2,,POINT (540545.0352677259 725238.1983852563)
1473154683,725100.5029785443,540562.4818248983,3,,POINT (540562.4818248983 725100.5029785443)
1473171687,725625.2820217231,540550.4013132959,3,,POINT (540550.4013132959 725625.2820217231)
5602187245,725347.757291098,540569.7190208982,3,,POINT (540569.7190208982 725347.757291098)
1473154775,724968.5471284937,540325.2745627087,3,,POINT (540325.2745627087 724968.5471284937)
7930471907,724967.762104378,540294.662782695,3,,POINT (540294.662782695 724967.762104378)
1473171633,725439.8931881785,540107.3857858165,3,,POINT (540107.3857858165 725439.8931881785)
5602679460,725389.1306793194,540108.1742819072,3,,POINT (540108.1742819072 725389.1306793194)
1496521884,725527.621609437,540105.3102334426,3,,POINT (540105.3102334426 725527.621609437)
1496521882,725373.0513425871,540450.0047433192,3,,POINT (540450.0047433192 725373.0513425871)
1473171638,725577.6569089028,540563.4039914864,3,,POINT (540563.4039914864 725577.6569089028)
6811539499,725726.8595707436,540560.1219005135,3,,POINT (540560.1219005135 725726.8595707436)
1473171641,726874.5267258754,540939.0314524046,3,,POINT (540939.0314524046 726874.5267258754)
2400358742,727609.8456854816,541464.4883821066,3,,POINT (541464.4883821066 727609.8456854816)
1473171647,726152.1365072053,540549.4185954847,3,,POINT (540549.4185954847 726152.1365072053)
1496521793,726024.6642703126,540533.4156172327,3,,POINT (540533.4156172327 726024.6642703126)
1473171655,726355.7723118565,540606.2363982074,3,,POINT (540606.2363982074 726355.7723118565)
1496521892,726402.7810328467,540355.0301076769,3,,POINT (540355.0301076769 726402.7810328467)
1473171658,726903.5463424393,540940.4471222482,3,,POINT (540940.4471222482 726903.5463424393)
13172416221,726881.893578572,540915.1361309263,3,,POINT (540915.1361309263 726881.893578572)
2400358785,726714.2325533124,540802.8303996328,3,,POINT (540802.8303996328 726714.2325533124)
1473171670,725842.3500650614,540517.8285453289,3,,POINT (540517.8285453289 725842.3500650614)
1473171682,725614.3274634933,540521.0465736882,3,,POINT (540521.0465736882 725614.3274634933)
1473171706,725547.0941464972,540537.8886950724,3,,POINT (540537.8886950724 725547.0941464972)
5604185913,725564.7484337385,540522.7190112907,3,,POINT (540522.7190112907 725564.7484337385)
1473197597,726723.3491960977,540828.0844343326,3,,POINT (540828.0844343326 726723.3491960977)
1473197481,726756.3599788422,540815.1035755378,3,,POINT (540815.1035755378 726756.3599788422)
1473197532,726451.6221725222,540644.1513590551,4,traffic_signals,POINT (540644.1513590551 726451.6221725222)
1473197496,726425.867092298,540632.2860477837,4,,POINT (540632.2860477837 726425.867092298)
1473197515,726437.4500301564,540598.9243325684,3,,POINT (540598.9243325684 726437.4500301564)
1473197511,726822.2660887439,540917.1922527228,3,,POINT (540917.1922527228 726822.2660887439)
7330631858,726826.7901542489,540920.837061756,3,,POINT (540920.837061756 726826.7901542489)
13172416225,726846.7266368981,540927.4221552523,3,,POINT (540927.4221552523 726846.7266368981)
1473197530,726866.724472562,540897.3930077954,3,,POINT (540897.3930077954 726866.724472562)
13545106013,726855.0442424616,540888.6350204878,3,,POINT (540888.6350204878 726855.0442424616)
1473197595,726437.6666007792,540683.0865873225,3,,POINT (540683.0865873225 726437.6666007792)
1473197547,726740.9674916556,540854.1281452473,3,,POINT (540854.1281452473 726740.9674916556)
1473197551,727057.5023834073,540742.2612440521,3,,POINT (540742.2612440521 727057.5023834073)
1496513257,726962.7385742106,540693.1474228569,3,,POINT (540693.1474228569 726962.7385742106)
1496513208,727008.2591715697,540854.5166235707,3,,POINT (540854.5166235707 727008.2591715697)
1496513362,727106.2891522588,540685.4912463396,3,,POINT (540685.4912463396 727106.2891522588)
1473197558,727142.8926996511,541076.1905906998,3,,POINT (541076.1905906998 727142.8926996511)
1496513280,727056.844905235,541019.2550764793,3,,POINT (541019.2550764793 727056.844905235)
5602056492,726400.1798944521,540667.6922796732,3,,POINT (540667.6922796732 726400.1798944521)
1473197574,727131.6072763491,541137.5761043583,2,,POINT (541137.5761043583 727131.6072763491)
13172416242,727138.8894546949,541133.723560923,4,,POINT (541133.723560923 727138.8894546949)
1473197592,726936.7389184294,540679.4473081643,3,,POINT (540679.4473081643 726936.7389184294)
1473197609,726921.5769218022,540671.2667089535,3,,POINT (540671.2667089535 726921.5769218022)
13545533947,726898.8990513769,540739.9791580763,1,,POINT (540739.9791580763 726898.8990513769)
1473197594,726372.1254358931,540655.8286556962,3,traffic_signals,POINT (540655.8286556962 726372.1254358931)
13545379805,726941.8301543304,540627.5624896747,1,,POINT (540627.5624896747 726941.8301543304)
1473223301,728699.2143632277,542286.6560520817,2,,POINT (542286.6560520817 728699.2143632277)
1473223309,728716.3085110992,542291.2969592421,3,,POINT (542291.2969592421 728716.3085110992)
1473223305,728527.7229378313,542099.1893640066,3,,POINT (542099.1893640066 728527.7229378313)
5616502226,728510.4450729197,542085.5499981978,3,,POINT (542085.5499981978 728510.4450729197)
1473223411,728859.4379403596,542282.1224329845,3,,POINT (542282.1224329845 728859.4379403596)
1473223406,728790.6215561393,542295.5291889897,3,,POINT (542295.5291889897 728790.6215561393)
1473225338,728264.6056541437,541963.1624705979,3,,POINT (541963.1624705979 728264.6056541437)
6517502199,728261.7580787657,541969.1341960952,2,,POINT (541969.1341960952 728261.7580787657)
5748757381,728359.5176043939,542030.8226054255,3,,POINT (542030.8226054255 728359.5176043939)
1475182792,724806.8097283714,538969.3028964553,3,,POINT (538969.3028964553 724806.8097283714)
4395533213,725031.7547662273,538881.5864388385,1,,POINT (538881.5864388385 725031.7547662273)
12230364551,724687.3419507293,538937.7572596488,2,,POINT (538937.7572596488 724687.3419507293)
8928670514,724676.2836631957,538932.5910825881,2,,POINT (538932.5910825881 724676.2836631957)
1475182851,724870.3327705779,539349.2540585891,3,,POINT (539349.2540585891 724870.3327705779)
1475182859,724885.9684923285,539386.6322845119,3,,POINT (539386.6322845119 724885.9684923285)
1477755285,728874.0020917667,538054.0366217982,3,,POINT (538054.0366217982 728874.0020917667)
1477755392,728617.9448734374,537686.6138074229,3,,POINT (537686.6138074229 728617.9448734374)
1496403606,728856.0584917805,538003.2200472269,3,,POINT (538003.2200472269 728856.0584917805)
1477755310,728763.8754394259,537861.1877741968,3,,POINT (537861.1877741968 728763.8754394259)
1477755399,728999.1100100653,537767.8254032347,3,,POINT (537767.8254032347 728999.1100100653)
1496464604,726683.5853870936,538260.6493088697,3,,POINT (538260.6493088697 726683.5853870936)
1477755338,728765.9725260247,537920.7595506642,3,,POINT (537920.7595506642 728765.9725260247)
5567268760,728754.9343506017,537912.5867358609,3,,POINT (537912.5867358609 728754.9343506017)
5231558491,728757.0055953359,537934.5176343314,3,,POINT (537934.5176343314 728757.0055953359)
1477755341,728797.4711942996,537942.5375483839,3,,POINT (537942.5375483839 728797.4711942996)
4570738280,728931.0066465419,537919.2863790863,3,,POINT (537919.2863790863 728931.0066465419)
1477755347,728603.9971330505,537691.3657686405,3,,POINT (537691.3657686405 728603.9971330505)
1477755360,728858.3912132893,538051.5932757217,3,,POINT (538051.5932757217 728858.3912132893)
5231558484,728653.6445668974,537821.9642584595,3,,POINT (537821.9642584595 728653.6445668974)
1477755350,729007.1505819205,537757.2738596753,3,,POINT (537757.2738596753 729007.1505819205)
1477755367,728893.17008156,537795.6338663287,3,,POINT (537795.6338663287 728893.17008156)
4570738284,728783.8772664379,538235.5157527968,3,,POINT (538235.5157527968 728783.8772664379)
4570738272,728781.5832802901,537842.548632863,3,,POINT (537842.548632863 728781.5832802901)
1477869542,728579.1385786919,537582.8815524637,3,,POINT (537582.8815524637 728579.1385786919)
1477869600,729076.562196113,537756.3419698641,3,,POINT (537756.3419698641 729076.562196113)
1477869206,729421.8711042237,537586.2094465594,3,,POINT (537586.2094465594 729421.8711042237)
1477755423,728671.4593756037,537814.2138162346,3,,POINT (537814.2138162346 728671.4593756037)
1477786512,726661.2755275521,536940.850872296,3,,POINT (536940.850872296 726661.2755275521)
1477786630,726667.9160775819,536919.3555079881,3,,POINT (536919.3555079881 726667.9160775819)
